matchId,matchDate,matchType,accessId,nickname,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
6528bc825375f75e3e05d99e,2023-10-13T12:52:04,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,82,1,48,0,4.22778,keyboard,6,5,0,2,2,0,1,1,0,0,3,2,3,0,0,0,121,110,76,74,4,2,0,0,8,7,23,20,10,7,6,1,5,3
6528b94d82f6ca05cba46bd9,2023-10-13T12:38:41,52,a38ca5b27ce3d2280f0afe25,퐁스카스,202310,패,0,0,1,0,0,0,99,1,54,0,3.47222,keyboard,5,2,0,0,0,0,1,0,0,0,1,0,4,0,0,0,113,107,85,85,6,1,0,0,5,5,14,14,3,2,4,0,9,2
6528b94d82f6ca05cba46bd9,2023-10-13T12:38:41,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,1,0,0,0,81,1,46,0,4.58333,keyboard,7,7,0,4,4,0,0,0,1,0,4,2,3,2,0,0,92,82,57,56,6,0,0,0,6,6,17,17,4,3,7,2,9,5
6528a73688e2aa1879cbf07f,2023-10-13T11:21:51,52,6d76f05705c1f66958c53bd7,민보튜브,202310,무,0,0,2,0,0,1,112,4,58,2,4.12222,keyboard,7,6,0,2,2,0,0,0,0,0,3,2,4,0,0,0,138,125,82,81,8,1,0,0,12,11,31,28,5,4,3,0,6,2
6528a73688e2aa1879cbf07f,2023-10-13T11:21:51,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,67,1,42,1,4.04444,keyboard,4,4,0,2,2,0,0,0,0,0,4,2,0,0,0,0,88,75,46,45,7,1,0,0,5,5,24,20,6,4,17,1,9,6
6526f9d20ebf269db199e790,2023-10-12T04:49:55,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,76,3,46,2,3.94444,keyboard,4,4,0,0,0,0,2,0,0,0,2,0,2,0,0,0,94,84,59,58,5,2,0,0,8,8,16,13,6,3,4,2,7,5
6526f9d20ebf269db199e790,2023-10-12T04:49:55,52,a252ae9df9056039d386306a,박지후지박,202310,승,0,0,0,0,0,0,89,1,54,2,4.40556,keyboard,6,6,0,1,1,0,0,0,0,0,4,0,2,1,0,0,116,106,72,71,9,4,0,0,7,7,20,17,7,7,5,1,6,5
6526f71e40946fc7546796a4,2023-10-12T04:38:20,52,5c58467d14ed16fb7d90f613,전우츼,202310,무,0,0,1,0,0,1,77,1,46,3,3.93889,keyboard,5,5,0,2,2,0,2,0,0,0,3,1,2,1,0,0,92,84,49,49,7,2,1,1,4,4,23,22,8,6,5,1,10,5
6526f71e40946fc7546796a4,2023-10-12T04:38:20,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,94,2,54,0,4.02778,keyboard,5,5,0,2,2,0,0,0,0,0,4,2,1,0,0,0,117,107,84,80,7,2,1,1,8,8,13,13,4,3,8,0,4,3
6526f463ea7ca4a4f7e51c10,2023-10-12T04:26:50,52,23443a55b27f1e6ff40f1e22,야혜지,202310,승,0,0,0,0,0,0,87,5,50,0,4.24444,keyboard,10,8,0,2,2,0,1,0,0,0,5,2,5,0,0,0,110,98,59,59,12,1,1,1,4,4,29,28,5,5,6,0,3,2
6526f463ea7ca4a4f7e51c10,2023-10-12T04:26:50,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,85,0,50,1,3.97222,keyboard,5,4,0,1,1,0,2,0,0,0,4,0,1,1,0,0,109,102,80,79,2,1,0,0,4,4,18,17,5,1,12,1,5,3
6526f192673b0c30f49c56d8,2023-10-12T04:15:10,52,e8079319324bf297998e8eac,WEQSW,202310,무,0,0,1,1,0,0,78,1,45,0,3.97222,keyboard,7,5,0,2,2,0,1,0,0,0,5,2,2,0,0,0,85,77,52,51,4,1,1,0,6,6,15,15,7,4,3,0,5,4
6526f192673b0c30f49c56d8,2023-10-12T04:15:10,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,87,2,55,1,4.15556,keyboard,5,3,0,2,2,0,1,0,0,0,5,2,0,0,0,0,111,102,74,74,6,3,1,0,5,5,17,16,8,4,8,1,5,4
6526eee19996c6eefbd3d32c,2023-10-12T04:03:10,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,88,3,56,0,4.21667,keyboard,6,6,0,2,2,0,1,0,0,0,2,1,4,1,0,0,105,93,60,60,7,0,0,0,7,7,24,23,7,3,3,0,3,3
6526eee19996c6eefbd3d32c,2023-10-12T04:03:10,52,75c4440e7f2494f0d7412da8,스끼야,202310,패,0,0,0,0,0,0,75,0,44,0,3.85,keyboard,2,2,0,1,1,0,1,0,0,0,2,1,0,0,0,0,98,90,57,56,7,4,1,1,7,7,20,19,6,3,5,1,7,3
6526ec1ffe9a5a8095f8b00a,2023-10-12T03:51:41,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,1,0,0,1,94,2,55,1,4.02778,keyboard,7,4,0,1,1,0,2,0,0,0,4,1,3,0,0,0,139,129,94,93,6,5,0,0,4,4,28,23,7,4,2,0,9,8
6526ec1ffe9a5a8095f8b00a,2023-10-12T03:51:41,52,431d1fd1c33236790d0908ed,흥민이나만봐,202310,승,0,0,1,0,0,0,82,0,45,0,4.14444,keyboard,3,3,0,2,2,0,0,0,0,0,1,1,1,1,1,0,99,88,67,67,5,1,0,0,6,6,11,11,8,3,5,0,5,2
6526e92064647106eae3fc95,2023-10-12T03:39:54,52,e2a61a05a4944fffeeb6d799,김뮌첼,202310,무,0,0,0,1,0,0,90,2,50,0,4.14444,keyboard,7,5,0,4,4,0,2,1,0,0,5,3,2,1,0,0,124,114,81,78,7,5,2,1,5,5,28,25,1,0,6,1,5,3
6526e92064647106eae3fc95,2023-10-12T03:39:54,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,82,1,50,1,4.08889,keyboard,7,6,0,4,4,0,1,0,0,0,3,3,4,1,0,0,103,96,66,65,5,2,1,0,5,5,23,23,3,1,7,1,3,2
6526e64c859ac57823ee4d6d,2023-10-12T03:27:07,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,1,0,0,0,88,0,50,0,3.99444,keyboard,5,5,0,3,3,0,0,0,0,0,4,3,1,0,0,0,103,97,68,67,3,1,0,0,1,1,24,23,6,5,7,3,7,4
6526e64c859ac57823ee4d6d,2023-10-12T03:27:07,52,f954ba105099ea70edfd7631,레전드인생슛,202310,승,0,0,0,0,0,0,93,0,50,0,4.32778,keyboard,8,7,0,4,4,0,0,0,1,0,5,4,3,0,0,0,112,109,77,77,2,2,0,0,6,6,22,22,5,2,4,1,7,4
6526e3ac845b76713d8074f4,2023-10-12T03:15:03,52,a4ffb1520479b8d595ad3981,SJAN,202310,무,0,0,0,0,0,0,105,0,57,2,4.11667,keyboard,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,134,124,98,97,7,1,0,0,8,8,18,16,3,2,1,0,3,2
6526e3ac845b76713d8074f4,2023-10-12T03:15:03,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,68,1,43,0,3.92778,keyboard,2,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,89,74,54,54,6,1,1,1,3,3,13,11,11,4,4,0,6,3
6526e0d8c1b6029743972112,2023-10-12T03:03:51,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,1,0,0,0,89,3,53,0,3.83333,keyboard,4,4,0,1,1,0,0,0,0,0,3,1,1,0,0,0,108,94,67,66,6,0,0,0,7,7,23,19,5,2,3,1,6,3
6526e0d8c1b6029743972112,2023-10-12T03:03:51,52,27d6be009c9d804e7b8fe990,0122233,202310,승,0,0,0,0,0,0,87,3,47,0,4.20556,keyboard,6,6,0,2,2,0,0,0,1,0,4,2,2,0,0,0,101,91,64,64,5,0,0,0,3,3,23,22,6,2,6,0,1,1
6526de3992fb417bbf6b138e,2023-10-12T02:51:47,52,9b7388db9ada542a6524b48b,떠올라,202310,무,0,0,1,1,0,0,69,1,49,1,4.07778,keyboard,4,2,0,0,0,0,1,0,0,0,3,0,1,0,0,0,79,69,49,49,8,1,0,0,4,4,13,13,5,2,7,0,7,3
6526de3992fb417bbf6b138e,2023-10-12T02:51:47,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,1,0,0,0,84,3,51,0,4.19444,keyboard,7,4,0,0,0,0,1,0,1,0,3,0,4,0,0,0,116,100,75,73,12,3,0,0,5,5,17,14,6,5,3,0,5,5
6526db6987f29e2e5b0b18ff,2023-10-12T02:40:37,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,1,0,0,76,2,49,0,4.42222,keyboard,7,6,0,3,3,0,1,0,0,0,6,3,1,0,0,0,93,86,59,59,8,2,1,1,6,6,14,14,5,4,13,2,7,7
6526db6987f29e2e5b0b18ff,2023-10-12T02:40:37,52,822dfc5cea03d6e1e0ea5762,휴면257541160612,202310,패,0,0,0,0,0,0,87,3,51,0,3.80556,keyboard,8,6,0,1,1,0,1,0,0,0,3,0,5,1,0,0,109,103,61,61,8,3,0,0,10,10,27,26,3,3,9,0,8,4
6526d89c8e75d7ef83fd662c,2023-10-12T02:28:36,52,717eb18a12ab6b8bb837b58b,ZD온라인,202310,패,0,0,0,0,0,0,68,1,42,0,4.06667,keyboard,6,5,0,3,3,0,0,0,0,0,6,3,0,0,0,0,81,74,49,47,2,1,4,3,3,2,18,18,5,3,15,1,6,4
6526d89c8e75d7ef83fd662c,2023-10-12T02:28:36,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,101,3,58,0,4.38333,keyboard,9,9,0,4,4,0,0,0,0,0,5,4,4,0,0,0,132,122,95,91,6,3,1,1,7,7,18,16,5,4,6,0,4,4
6526d5e0e9d0214238d2d2c2,2023-10-12T02:16:40,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,102,1,57,0,4.17778,keyboard,6,5,0,2,2,0,1,0,0,0,4,1,2,1,0,0,129,122,89,89,4,1,0,0,7,7,22,19,7,6,10,0,2,0
6526d5e0e9d0214238d2d2c2,2023-10-12T02:16:40,52,fc77bb094b723e229c14ffdf,싼맛에뛴다,202310,무,0,0,0,0,0,0,63,3,43,1,4.05,keyboard,5,4,0,2,2,0,0,0,0,0,3,1,2,1,0,0,87,76,48,47,8,2,0,0,4,4,22,21,5,2,4,1,3,2
6526d2d460e44bb2d2b6f95b,2023-10-12T02:04:12,52,b33af3e99f395dda318f127c,CSPA,202310,패,0,0,1,0,0,0,90,0,47,0,3.36111,keyboard,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,101,92,68,68,4,0,0,0,6,6,19,17,3,1,7,1,6,3
6526d2d460e44bb2d2b6f95b,2023-10-12T02:04:12,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,1,0,0,0,101,4,53,1,4.92778,keyboard,10,10,0,5,5,0,2,1,0,0,8,5,2,0,0,0,125,115,75,75,9,5,2,1,5,5,26,24,7,5,5,0,4,4
6526d0852ee5c6f27c56742a,2023-10-12T01:52:25,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,56,1,36,0,4.28889,keyboard,3,3,0,1,1,0,1,0,0,0,3,1,0,0,0,0,74,66,44,43,4,1,0,0,1,1,16,14,8,7,6,1,11,8
6526d0852ee5c6f27c56742a,2023-10-12T01:52:25,52,cf638bba764e08c5dda95335,엄킹,202310,패,0,0,1,0,0,0,129,0,64,0,3.91111,keyboard,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,155,145,107,104,4,1,0,0,9,8,29,27,5,5,0,0,1,1
6526cdbefd262bda5509f3b0,2023-10-12T01:42:08,52,00cd9989ee20a73a11c73496,박선우호구,202310,패,0,0,0,0,0,0,96,2,49,0,3.87222,keyboard,2,2,0,1,1,0,0,0,0,0,0,0,2,1,0,0,111,100,70,70,10,3,0,0,6,6,22,19,3,2,8,1,4,2
6526cdbefd262bda5509f3b0,2023-10-12T01:42:08,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,1,0,0,0,80,2,51,1,4.15556,keyboard,5,5,0,2,2,0,0,0,0,0,2,1,3,1,0,0,94,86,59,58,5,1,0,0,6,6,18,16,6,5,5,1,7,5
6526cb062ce5186daaad6702,2023-10-12T01:30:17,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,83,2,48,0,3.81667,keyboard,4,3,0,1,1,0,2,0,0,0,4,1,0,0,0,0,112,107,74,72,6,5,0,0,1,1,26,25,5,4,2,0,6,5
6526cb062ce5186daaad6702,2023-10-12T01:30:17,52,c1862491f97b60989daefaf0,구단주이름조,202310,승,0,0,1,0,0,1,99,2,52,0,4.12222,keyboard,2,2,0,2,2,0,1,1,0,0,2,2,0,0,0,0,122,112,80,79,6,1,0,0,10,10,22,20,3,2,3,0,8,5
6526c85f69e131f9a506d0cc,2023-10-12T01:18:41,52,37304cb379d604f89bed4f5a,밥버거주먹,202310,승,0,0,2,0,0,0,68,4,44,0,4.23333,keyboard,5,5,0,1,1,0,0,0,0,0,4,1,1,0,0,0,99,90,67,66,7,2,2,2,4,4,18,16,1,0,4,0,9,5
6526c85f69e131f9a506d0cc,2023-10-12T01:18:41,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,87,2,56,0,3.96111,keyboard,4,2,0,0,0,0,0,0,1,0,1,0,3,0,0,0,114,102,81,80,7,1,1,1,5,5,16,14,4,1,6,1,5,5
6526c57c46a3415e628728b3,2023-10-12T01:07:21,52,f3fbfdc9c0a5e733413589a9,AndrewWiggins22,202310,승,0,0,0,0,0,0,80,0,48,0,4.3,keyboard,6,5,0,4,4,0,1,1,0,0,4,3,2,1,0,0,106,100,70,70,6,4,0,0,6,6,19,16,5,4,7,0,5,3
6526c57c46a3415e628728b3,2023-10-12T01:07:21,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,87,3,52,1,3.97778,keyboard,5,5,0,3,3,0,0,0,0,0,3,2,2,1,0,0,110,101,79,79,8,1,0,0,5,5,16,15,2,1,7,1,2,1
6526c28f4a7f437ca650b5ac,2023-10-12T00:54:16,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,87,3,50,0,4.55556,keyboard,6,5,0,4,4,0,2,0,0,0,5,3,1,1,0,0,113,99,71,67,5,2,1,0,4,4,25,25,7,1,8,1,4,2
6526c28f4a7f437ca650b5ac,2023-10-12T00:54:16,52,75f5fdfa21f89d6237da5771,류진,202310,패,0,0,0,0,0,0,79,4,50,0,3.66111,keyboard,6,6,0,1,1,0,1,0,0,0,4,1,2,0,0,0,112,98,64,63,8,1,1,1,2,2,28,26,9,5,3,1,3,1
65259ded58840f85e1322db0,2023-10-11T04:05:16,52,25a589e4d7e1aa4b0a7ff70c,문현동키우미,202310,승,0,0,0,1,0,0,59,1,44,1,4.24444,keyboard,2,2,0,1,1,0,0,0,0,0,2,1,0,0,0,0,78,70,37,36,2,0,1,0,6,6,23,21,9,7,8,1,4,4
65259ded58840f85e1322db0,2023-10-11T04:05:16,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,104,4,56,0,4.00556,keyboard,8,8,0,0,0,0,2,0,0,0,5,0,3,0,0,0,123,112,77,76,12,5,0,0,9,8,19,18,5,5,3,0,5,5
65259b5a102e8c484f24a58c,2023-10-11T03:54:01,52,1d8450ef71aa816cfd494356,산공유,202310,무,0,0,0,0,0,0,95,5,51,0,4.05556,keyboard,8,6,0,1,1,0,2,0,0,0,5,1,3,0,0,0,116,104,72,71,12,4,1,0,7,7,20,19,4,3,4,0,5,4
65259b5a102e8c484f24a58c,2023-10-11T03:54:01,52,6383c403c12df79ff8cc2456,휴면850827652123,202310,무,0,0,1,0,0,0,74,0,49,3,3.93889,keyboard,3,3,0,1,1,0,0,0,0,0,1,0,2,1,0,0,87,80,54,54,4,0,0,0,4,4,21,20,4,2,10,1,5,4
65259871dffdfa45cf905661,2023-10-11T03:42:58,52,647d6655cf2323f4f7720d66,한방의남자,202310,승,0,0,0,1,0,0,92,9,54,2,4.53889,keyboard,11,9,0,3,3,0,3,1,0,0,6,1,5,2,0,0,131,115,74,72,15,6,1,0,5,5,33,30,2,2,1,0,2,1
65259871dffdfa45cf905661,2023-10-11T03:42:58,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,70,0,46,1,3.50556,keyboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,74,51,50,4,1,0,0,7,7,17,14,7,2,13,1,4,3
652595c85e16b25933346b6b,2023-10-11T03:30:37,52,1d91fd775257620d6bb28542,블루모가발,202310,패,0,0,1,0,0,0,94,2,52,1,3.74444,keyboard,6,5,0,1,1,0,0,0,0,0,5,1,1,0,0,0,110,101,64,64,8,2,2,1,12,12,21,21,2,1,1,0,3,2
652595c85e16b25933346b6b,2023-10-11T03:30:37,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,71,0,48,0,4.3,keyboard,4,2,0,2,2,0,0,0,0,0,4,2,0,0,0,0,95,85,58,56,7,1,1,1,6,6,18,18,5,3,11,2,8,4
65259326731f5e8de0274c84,2023-10-11T03:19:16,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,84,3,50,1,3.78889,keyboard,8,6,0,0,0,0,4,0,1,0,6,0,2,0,0,0,112,102,75,73,7,6,0,0,4,4,16,13,10,6,6,1,2,2
65259326731f5e8de0274c84,2023-10-11T03:19:16,52,41f2614cf08df2c2378a64de,루테인오메가,202310,승,0,0,1,0,0,0,83,1,50,0,4.51667,keyboard,6,6,0,3,3,0,0,0,0,0,4,3,2,0,0,0,102,90,65,63,6,0,0,0,5,5,17,17,9,5,4,0,8,5
6525908bb39d52303db7e05a,2023-10-11T03:08:02,52,f05bade3be4b6026d43e168b,장만월띠,202310,패,0,0,0,1,0,0,70,1,44,0,3.83889,keyboard,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,93,82,52,50,7,2,0,0,6,6,21,19,7,5,9,0,3,2
6525908bb39d52303db7e05a,2023-10-11T03:08:02,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,0,0,0,0,92,3,56,0,4.38889,keyboard,7,5,0,1,1,0,1,0,0,0,3,1,4,0,0,0,123,110,79,78,9,2,1,0,5,5,23,20,5,5,2,0,11,7
65258dcc8f91c7afa54e64dd,2023-10-11T02:56:54,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,1,0,0,0,70,1,47,1,4.20556,keyboard,3,2,0,1,1,0,1,0,0,0,2,1,1,0,0,0,87,74,64,63,9,2,0,0,3,3,5,5,6,1,6,1,5,3
65258dcc8f91c7afa54e64dd,2023-10-11T02:56:54,52,5e7ee069a317991fdbedc6be,므으으므,202310,패,0,0,2,1,0,1,95,4,53,0,3.97778,keyboard,7,7,0,0,0,0,1,0,0,0,3,0,4,0,0,0,129,121,89,88,11,6,0,0,10,10,15,14,3,3,5,0,6,3
65258b18875798f7717a91ab,2023-10-11T02:45:12,52,c216ad30301737980dfcc737,꼬레아킬러,202310,패,0,0,1,0,0,0,51,2,43,0,3.65,keyboard,3,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,67,55,39,37,12,6,0,0,4,4,10,8,1,0,4,1,3,1
65258b18875798f7717a91ab,2023-10-11T02:45:12,52,1d8450ef71aa816cfd494356,산공유,202310,승,0,0,1,0,0,0,103,1,57,3,4.38333,keyboard,5,3,0,1,1,0,0,0,0,0,3,1,2,0,0,0,119,115,89,89,3,0,0,0,2,2,19,19,6,5,4,0,6,5
6525883efcb1ced826267a58,2023-10-11T02:33:39,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,1,0,0,0,91,2,52,0,3.29444,keyboard,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,116,104,75,74,8,4,3,1,10,10,17,14,3,1,7,1,5,3
6525883efcb1ced826267a58,2023-10-11T02:33:39,52,57c719dedbb49edd84b5e0cf,에스파냐황금세대,202310,승,0,0,0,0,0,0,75,1,48,2,4.63333,keyboard,8,6,0,4,4,0,1,0,1,1,6,3,2,1,0,0,92,86,58,56,3,2,0,0,10,10,13,11,7,7,10,1,7,4
6525856a26e0a63630dbccc9,2023-10-11T02:21:29,52,1d8450ef71aa816cfd494356,산공유,202310,패,0,0,0,0,0,0,93,2,54,1,4.02222,keyboard,4,3,0,1,1,0,1,0,0,0,2,0,2,1,0,0,120,108,80,79,7,2,1,0,3,3,21,19,8,5,4,1,4,2
6525856a26e0a63630dbccc9,2023-10-11T02:21:29,52,e2530367fb29b116c817f99a,럭키카카,202310,승,0,0,1,0,0,1,76,5,46,1,4.25556,keyboard,6,5,0,2,2,0,1,0,0,0,4,1,2,1,0,0,104,89,61,61,13,1,2,1,1,1,21,20,6,5,5,0,6,2
